,position,user,first_genre,genre_label,track_name,track_id,artist,duration_ms,gender,age,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode
933,10,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",157560,F,20,0.5285042117893397,0.5422816730033334,0.9070921875143841,-0.17186212990799782,-0.5284811330426685,-0.7567102788206792,0.6113510098405277,-0.2550560593392822,-1.0869529277258378,1.9339595335856323,2.0,1.0
934,11,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,200040,F,20,1.0528563866994616,-0.8878304682453466,-0.35111155687131734,0.5843668465006769,-0.5282112491607287,-0.5972647640716898,0.42222979523482057,-0.2197664849987505,1.6202915327121064,-0.4550048496086571,1.0,1.0
935,12,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",173333,F,20,0.5285042117893397,1.0749720128781168,0.7563157057491553,-0.5027123070867932,-0.5284811330426685,3.962726537452474,0.08236501707889014,0.9340491630047226,0.7191684058958834,-0.39841347674111066,8.0,0.0
936,13,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,Glass Animals,238805,F,20,0.7906802992444006,0.2920786345772987,0.9382873216727073,-0.16095498120979576,-0.5284621789335596,-0.5792143284397288,0.3067359237198849,0.3111114594283793,-1.3906122130922682,0.34131661145610603,11.0,1.0
937,14,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,Lil Nas X,137704,F,20,0.069696058742983,-0.10340358745094963,0.06482356523965814,-0.24094073832994414,-0.5284811330426685,1.7741112170771953,0.32778949404812846,2.2382290842852437,1.8801891388893155,1.0648777359768804,8.0,0.0
938,15,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Daydreamin' (feat. Jill Scott),50M2QjfSM82wkJ1d0iV4mh,"Lupe Fiasco, Jill Scott",234306,F,20,-0.6512881817584346,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
939,16,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,First Class,0wHFktze2PHC5jDt3B17DC,Jack Harlow,173947,F,20,0.004152036879217769,-0.5930482432954476,1.6713729743933021,0.04628084405604281,-0.5284721369132706,-0.4370671478380354,0.42680142764895346,0.5351235400247982,-0.5175500103363097,-0.463089331446878,5.0,0.0
940,17,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Starboy,7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",230453,F,20,1.1184004085632269,-0.5123375857386622,0.5119538215089574,0.0644594252197129,-0.5284631690735877,-0.24152076182512378,0.29290072036132503,3.0974535030112347,2.121446274083634,0.1594157700961346,7.0,1.0
941,18,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,goosebumps,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,243836,F,20,0.7251362773806354,-0.6638045864202293,1.354222443783683,0.5770954140352089,-0.5284811330426685,-0.1512685836653186,0.7314165137695962,-0.3946800273822557,0.2522546730502725,-0.06694972137405182,7.0,1.0
942,19,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,233712,F,20,0.9873123648356963,0.6714187250941899,1.2710354193614877,0.300780980347424,-0.5284811330426685,-0.5716933135930784,0.7539137574917765,0.0932366961085745,-0.8859498562132069,1.9582129791002951,1.0,0.0
943,20,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Old Town Road,0F7FA14euOIX8KcbEturGH,Lil Nas X,113000,F,20,-0.06139198498454747,-0.7361751426961468,1.6973689195252382,-0.14277640004612568,-0.528474824436204,-0.5122772963045398,0.4015371432550613,0.8113028174724382,0.45098614594850034,0.24430282939745462,1.0,1.0
944,21,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Believer,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,204346,F,20,0.9217683429719311,-0.7243375795878184,1.0162751570685153,0.7661526581373778,-0.5284811330426685,-0.6626975932375487,0.6106291731435594,0.8266461106639736,0.08188477697009658,0.8870191355360199,10.0,0.0
945,22,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,One Dance,1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",173986,F,20,0.9873123648356963,-0.8708005195008649,1.0994621814907106,0.20261664206360555,-0.5233889843268225,1.2025140887317616,0.4620511196842411,-0.31489490278627086,-0.6190370190209319,-0.30948417652068017,1.0,1.0
946,23,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp",244684,F,20,1.183944430426992,-0.7859467148561645,-1.6457096244417293,0.2571523855546158,-0.5284745981184832,-0.1362265539720177,0.38842377659346966,-0.459121858786705,-1.2583918113892614,-1.0370875419605652,8.0,1.0
947,24,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Woman,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,172626,F,20,0.6595922555168702,-0.6527741298874687,1.2658362303351005,0.7079811984136335,-0.5201639568067865,-0.3919410587581327,0.6345700902596763,0.1730218207045595,-0.4843779893936399,1.7561009331447714,5.0,0.0
948,25,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,BILLIE EILISH.,2tDOCMuKSX9IEo9TJ4pBBk,Armani White,99280,F,20,-0.5202001380309041,-0.5150279409905549,1.6713729743933021,-0.1536835487443277,-0.5284721652029857,-0.5506344720224571,0.36111428822483377,2.683184586839775,-0.7503220565885964,1.2791165046897357,5.0,0.0
949,26,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,210575,F,20,-0.19248002871207795,-0.4935050989754122,0.293587882400695,0.5298311030096667,-0.5284811330426685,-0.6010252714950151,0.5388064217952088,-0.4391755776377088,0.6472121791984917,-0.5601031135055294,2.0,0.0
950,27,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",181733,F,20,0.004152036879217769,-0.22715992903802049,0.8602994862768993,0.43893819719131627,-0.5284811330426685,-0.5122772963045398,0.1796926650534557,1.3790046655592534,-1.086385028072237,0.20388042020634986,11.0,1.0
951,28,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,FE!N (feat. Playboi Carti),42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",191700,F,20,0.6595922555168702,-0.8066624502957395,-0.05995697139363468,1.1369957138762472,-0.5284811330426685,-0.20391568759187173,0.8027580406533013,-0.21669782636044344,0.8531927241456215,-0.99262289185035,3.0,0.0
952,29,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,206693,F,20,1.0528563866994616,-0.8567030579809464,1.4166127121003294,-0.03370491306410516,-0.5284811330426685,-0.5619159942924328,0.5400094829568226,-0.514357714276233,0.3864460206098931,1.6712138738434514,1.0,1.0
953,30,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,God's Plan,6DCZcSspjsKoFjzjrWoCdn,Drake,198973,F,20,0.6595922555168702,-0.8023578818927108,0.901892998487997,-0.43726941489758087,-0.5282466113045887,2.879700399534811,0.028708489270909653,0.5351235400247982,-1.5142473082673136,-0.36203330846911635,7.0,1.0
954,31,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Sunroof,5YqEzk3C5c3UZ1D5fJUlXA,"Nicky Youre, hey daisy",163025,F,20,0.3974161680618092,0.05532737241072826,0.9746816448574177,0.5261953867769327,-0.5284811330426685,-0.14374756881866813,0.5220838716487753,-0.5220293608720008,0.2988224446455207,1.5984535372994628,10.0,1.0
955,32,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,143901,F,20,0.004152036879217769,-0.8751588950089314,0.8135067850394145,1.0061099294978226,-0.5284811330426685,-0.9063784742690231,0.5942675413456102,2.2382290842852437,-1.1530631285773414,0.4019502252427632,1.0,0.0
956,33,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,159714,F,20,0.004152036879217769,-0.38320053364780554,0.979880833883805,0.7916026717665159,-0.5284811330426685,-0.3016888805983274,0.6665715171586063,4.493693183440969,0.14271685162931216,1.5742000917848,11.0,1.0
957,34,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Stay With Me,4rSfauDT5mDZEkgKScAdDy,1nonly,141426,F,20,-0.12693600684831272,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
958,35,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Attention,5cF0dROlMOK5uNZtivgu50,Charlie Puth,208786,F,20,0.9217683429719311,-0.5984289537992332,1.0110759680421282,0.15898804727079735,-0.5284152180065135,-0.2640838063650751,0.5851242765173443,-0.3056889268713496,-0.7493532865912779,1.4165526959394918,3.0,0.0
959,36,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,Travis Scott,175720,F,20,0.6595922555168702,-0.744784279502204,0.09081951037159415,-0.5172551720177292,-0.5284646401387721,0.3075133219803585,0.08248532319505168,-0.6509130236808993,-1.5376314116508671,-1.5605577409853715,7.0,0.0
960,37,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Hope,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,110886,F,20,0.5285042117893397,0.8866471452456177,0.05962437621327094,-0.40818368503570873,-0.5275447434732546,-0.17383162820526993,0.4052666328560644,-0.21209483840298274,0.7864478119165639,-0.8956091097916986,9.0,0.0
961,38,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Panini,6fTt0CH2t0mdeB2N9XFG5r,Lil Nas X,114893,F,20,-0.5857441598946693,0.028423819891799925,0.6367343581422497,0.08990943884885101,-0.5284811330426685,-0.3468149696782301,0.397446735305574,0.01652023015089692,1.047280782229116,0.11495111998591939,5.0,0.0
962,39,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,122772,F,20,-0.3891120943033736,-0.3078705865948059,1.4270110901531037,-0.3863693876393046,-0.5284310602469627,1.3378923559714693,0.24008633536647422,-0.5741965577232215,-0.6536454920285911,1.6954673193581142,3.0,1.0
963,40,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Falling,0Aqi7ArnBrGblW5T6p2jmD,Trevor Daniel,159381,F,20,0.069696058742983,-0.5607639802727333,1.0630678583060003,-0.5027123070867932,-0.5284811330426685,-0.6047857789183403,0.0834477721243427,-0.5787995456806823,0.15323969815191119,-0.8511444596814836,10.0,0.0
964,41,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,20 Min,0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,220586,F,20,0.6595922555168702,-0.5984289537992332,1.0006775899893539,0.6570811711553572,-0.5284811330426685,0.036756787500942474,0.6545409055424671,0.6578698855570827,0.031007649179879554,1.3599613230719452,8.0,0.0
965,42,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Bones,54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,165264,F,20,0.5285042117893397,-0.8376015356925072,0.9954784009629666,0.6570811711553572,-0.5284811330426685,-0.7153446971641019,0.6953246789211789,-0.4391755776377088,-0.28183824823008985,0.5676821029262923,5.0,0.0
966,43,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",208666,F,20,0.7251362773806354,-0.19487566601530631,0.9538848887518689,0.49347394068232653,-0.5282287887840833,-0.36937801421818145,0.7202280449665869,-0.7015458912129666,-0.3850957675994672,1.3518768412337243,8.0,1.0
967,44,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,"Paris, Tokyo",2dXME00xUY1CRcMZsM3Y4q,Lupe Fiasco,270653,F,20,-1.1100963348047912,-0.6508908812111437,0.7979092179602529,0.2571523855546158,-0.5284811330426685,0.029235772654292027,0.2179500099927782,1.6551839430068929,-1.0852492287650362,-0.3862867539837792,9.0,0.0
968,45,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",175238,F,20,0.7251362773806354,-0.8813736156408037,-0.1015504836047317,1.4387601611931702,-0.5284611322141013,1.51839671229108,0.6949637605726947,-0.6110204613829069,0.1851422963394734,-0.5762720771819714,7.0,0.0
969,46,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Not Like Us,6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,274192,F,20,0.8562243211081658,-0.8628908750602999,1.6505762182877532,-0.3536479415446987,-0.5284811330426685,-0.2114367024385222,0.2945850059875844,0.05334413381058222,-0.7161144539246552,-0.9400737599019139,1.0,1.0
970,47,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",188368,F,20,0.004152036879217769,0.28131721356972733,-0.007965081129762668,0.09718087131431906,-0.26312360551690933,-0.8589960807351253,0.5566117269870946,-0.2765366698074321,-0.08678142014927705,-0.014400589425615628,8.0,1.0
971,48,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Enemy (with JID) - from the series Arcane League of Legends,3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",173381,F,20,0.3974161680618092,-0.25406348155694897,0.7667140838019297,0.7770598068355798,-0.5284811330426685,1.992220647630058,0.6046138673354897,2.944020571095879,-1.5195254344596014,0.4383303935147575,11.0,0.0
972,49,3b68a27d2e03444bb976f459c6707e88_Caro,2,Urban & Contemporary,Toosie Slide,466cKvZn1j45IpxDdYZqdA,Drake,247058,F,20,-0.3235680724396084,-0.11416500845852103,1.2970313644934237,-0.28820504935548635,-0.5284725329692818,-0.4220251181447345,0.07574818069001366,2.0694528591783525,-1.3660923104015137,1.6105802600567942,1.0,0.0
973,0,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,"Kick, Push",6nz35DNIzbtj5ztpDEcW1j,Lupe Fiasco,254466,M,20,-0.6512881817584346,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
974,1,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,"Lil Nas X, Jack Harlow",212000,M,20,0.004152036879217769,-0.8370634646421287,0.8083075960130274,0.4898382244495925,-0.5284811330426685,-0.8950969519990474,0.24550011059373683,-0.1936828865731401,0.9185679960336417,1.8086500650932076,3.0,0.0
975,2,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,Lil Nas X,154997,M,20,-0.3891120943033736,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
976,3,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Shivers,78AjaULHLHTUs2UhaTCM8N,Ed Sheeran,207853,M,20,-4.84610558103941,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
977,4,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,The Box,0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,196652,M,20,0.5940482336531049,-0.6118807300586975,1.640177840234979,0.06082370898697888,-0.5284811330426685,4.669701933037617,0.3323611264622613,-0.27960532844573915,-0.18462718987846033,0.7900053534773684,10.0,0.0
978,5,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",141805,M,20,0.4629601899255744,-0.7886370701080574,0.054425187186883744,0.7079811984136335,-0.5284811330426685,-0.497235266611239,0.47708938420441505,-0.39621435670140925,1.5844470428113162,0.12707784274325082,1.0,1.0
979,6,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Ransom,1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,131240,M,20,0.5940482336531049,-0.8367944291169392,0.8551002972505122,0.26442381802008386,-0.5284811330426685,-0.7770170189066355,0.38409275641165963,3.266229728118125,1.9200423322272855,-0.8915668688725882,7.0,0.0
980,7,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Samurai,0wJw5QXDKXTYn8IVyh3wqz,Lupe Fiasco,194786,M,20,-0.7168322036221998,-0.8642360526862464,-0.49668884961015897,0.25351666932188177,-0.5281501433761385,-0.4821932369179381,0.5864476437951197,-0.29034563367981403,2.2045266528192027,0.2281338657210127,5.0,0.0
981,8,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Shape of You,4UEsbE0UNk8zSITVqpBv75,Ed Sheeran,233712,M,20,-4.84610558103941,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
982,9,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",157066,M,20,0.20078410247051348,-0.7482817413296646,1.5465924377600093,0.18080234466720144,-0.5284811330426685,-0.4220251181447345,0.4679461193761493,0.42772048768404936,0.4524225980134903,0.777878630720037,6.0,1.0
983,10,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",157560,M,20,0.5285042117893397,0.5422816730033334,0.9070921875143841,-0.17186212990799782,-0.5284811330426685,-0.7567102788206792,0.6113510098405277,-0.2550560593392822,-1.0869529277258378,1.9339595335856323,2.0,1.0
984,11,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Lovin On Me,4xhsWYTOGcal8zt0J161CU,Jack Harlow,138411,M,20,0.33187214619804395,-0.884682752600632,1.8845397244751767,-0.040976345529573195,-0.5284749375950643,-0.5671807046850881,0.5460247887648922,-0.2657963645733571,-0.5850966632528026,0.6444846803893913,2.0,1.0
985,12,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Toxic,3M214U0mwSm041GsQR3nrO,BoyWithUke,168066,M,20,-0.06139198498454747,1.123398407412188,0.14801058966185338,0.18080234466720144,-0.5284811330426685,0.7136481236994826,0.45387030378526655,3.6344687647149785,1.9112231846654886,0.9799906766755604,11.0,1.0
986,13,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Daydreamin' (feat. Jill Scott),50M2QjfSM82wkJ1d0iV4mh,"Lupe Fiasco, Jill Scott",234306,M,20,-0.6512881817584346,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
987,14,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Cradles,47UFoOuvrkt4khE7c5aap6,Sub Urban,209829,M,20,0.069696058742983,-0.17873353450394924,-0.22633102023802454,0.06082370898697888,-0.5282819734484488,0.044277802347592925,0.9125975247086515,3.6804986442895853,-1.4512104467176485,0.7172450169333799,6.0,1.0
988,15,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,Lil Nas X,137704,M,20,0.069696058742983,-0.10340358745094963,0.06482356523965814,-0.24094073832994414,-0.5284811330426685,1.7741112170771953,0.32778949404812846,2.2382290842852437,1.8801891388893155,1.0648777359768804,8.0,0.0
989,16,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Starboy,7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",230453,M,20,1.1184004085632269,-0.5123375857386622,0.5119538215089574,0.0644594252197129,-0.5284631690735877,-0.24152076182512378,0.29290072036132503,3.0974535030112347,2.121446274083634,0.1594157700961346,7.0,1.0
990,17,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Beautiful People (feat. Khalid),7bYMVJgDoyLcG2x0dYYQmt,"Ed Sheeran, Khalid",197866,M,20,-4.84610558103941,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
991,18,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Levitating (feat. DaBaby),49gruEYzuJZoy4R2q5xVlT,"Dua Lipa, DaBaby",203064,M,20,-0.9790082910772607,-0.6508908812111437,0.8135067850394145,0.2135237907618076,-0.5284811330426685,-0.3016888805983274,0.45387030378526655,0.07635907359788556,-0.08691504359718323,0.2281338657210127,1.0,0.0
992,19,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,ROXANNE,696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,163636,M,20,0.13524008060674825,-0.7512411321067468,0.21040085797849978,0.11535945247798914,-0.5284811330426685,2.1877670336429693,0.4612089768711114,1.1335119744946844,-0.19251097330491565,0.042190783441931036,6.0,0.0
993,20,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",173333,M,20,0.5285042117893397,1.0749720128781168,0.7563157057491553,-0.5027123070867932,-0.5284811330426685,3.962726537452474,0.08236501707889014,0.9340491630047226,0.7191684058958834,-0.39841347674111066,8.0,0.0
994,21,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Old Town Road,0F7FA14euOIX8KcbEturGH,Lil Nas X,113000,M,20,-0.06139198498454747,-0.7361751426961468,1.6973689195252382,-0.14277640004612568,-0.528474824436204,-0.5122772963045398,0.4015371432550613,0.8113028174724382,0.45098614594850034,0.24430282939745462,1.0,1.0
995,22,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,200040,M,20,1.0528563866994616,-0.8878304682453466,-0.35111155687131734,0.5843668465006769,-0.5282112491607287,-0.5972647640716898,0.42222979523482057,-0.2197664849987505,1.6202915327121064,-0.4550048496086571,1.0,1.0
996,23,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",181733,M,20,0.004152036879217769,-0.22715992903802049,0.8602994862768993,0.43893819719131627,-0.5284811330426685,-0.5122772963045398,0.1796926650534557,1.3790046655592534,-1.086385028072237,0.20388042020634986,11.0,1.0
997,24,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,First Class,0wHFktze2PHC5jDt3B17DC,Jack Harlow,173947,M,20,0.004152036879217769,-0.5930482432954476,1.6713729743933021,0.04628084405604281,-0.5284721369132706,-0.4370671478380354,0.42680142764895346,0.5351235400247982,-0.5175500103363097,-0.463089331446878,5.0,0.0
998,25,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,goosebumps,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,243836,M,20,0.7251362773806354,-0.6638045864202293,1.354222443783683,0.5770954140352089,-0.5284811330426685,-0.1512685836653186,0.7314165137695962,-0.3946800273822557,0.2522546730502725,-0.06694972137405182,7.0,1.0
999,26,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Enemy (with JID) - from the series Arcane League of Legends,3CIyK1V4JEJkg02E4EJnDl,"Imagine Dragons, JID, Arcane, League of Legends",173381,M,20,0.3974161680618092,-0.25406348155694897,0.7667140838019297,0.7770598068355798,-0.5284811330426685,1.992220647630058,0.6046138673354897,2.944020571095879,-1.5195254344596014,0.4383303935147575,11.0,0.0
1000,27,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,210575,M,20,-0.19248002871207795,-0.4935050989754122,0.293587882400695,0.5298311030096667,-0.5284811330426685,-0.6010252714950151,0.5388064217952088,-0.4391755776377088,0.6472121791984917,-0.5601031135055294,2.0,0.0
1001,28,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,BILLIE EILISH.,2tDOCMuKSX9IEo9TJ4pBBk,Armani White,99280,M,20,-0.5202001380309041,-0.5150279409905549,1.6713729743933021,-0.1536835487443277,-0.5284721652029857,-0.5506344720224571,0.36111428822483377,2.683184586839775,-0.7503220565885964,1.2791165046897357,5.0,0.0
1002,29,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,159714,M,20,0.004152036879217769,-0.38320053364780554,0.979880833883805,0.7916026717665159,-0.5284811330426685,-0.3016888805983274,0.6665715171586063,4.493693183440969,0.14271685162931216,1.5742000917848,11.0,1.0
1003,30,3c0025d39cb7489c960110dd1a0c492d_Mo1M,2,Urban & Contemporary,Not Like Us,6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,274192,M,20,0.9217683429719311,-0.8628908750602999,1.6505762182877532,-0.3536479415446987,-0.5284811330426685,-0.2114367024385222,0.2945850059875844,0.05334413381058222,-0.7161144539246552,-0.9400737599019139,1.0,1.0
